,Lx,Ly,AR,thick,E,nu,D,Sx,Sxy,Sy,eig1,eig2,eig3,eig4,eig5
203,1.0,2.828828828828829,2.828828828828829,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.011993604638306,12.054128537901565,13.143372451946954,17.678932306095387,25.48556438226547
204,1.0,2.8378378378378377,2.8378378378378377,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.005511716693873,12.0790670619562,13.110358608495146,17.611571561892408,25.366379553327302
205,1.0,2.846846846846847,2.846846846846847,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.999274063349308,12.104196055167877,13.077757159948433,17.544908835813843,25.248360834406945
206,1.0,2.8558558558558556,2.8558558558558556,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.993279617261587,12.12951492107938,13.045563279126625,17.47893567731383,25.131493736300456
207,1.0,2.864864864864865,2.864864864864865,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.98753232689686,12.155024730744652,13.013773692082777,17.413644216259172,25.015761738231248
208,1.0,2.873873873873874,2.873873873873874,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.98201694113552,12.180713722419586,12.982373501426608,17.349023938659816,24.901153919903948
209,1.0,2.8828828828828827,2.8828828828828827,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.976742376910767,12.206606270981851,12.95138253520306,17.285078610516408,24.787662512348085
210,1.0,2.891891891891892,2.891891891891892,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.971704344484253,12.232733458733605,12.920805925211688,17.22184498514669,24.675298235696626
211,1.0,2.9009009009009006,2.9009009009009006,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.966883379726431,12.258922459650043,12.890542625806122,17.159122108131665,24.563938531617193
212,1.0,2.90990990990991,2.90990990990991,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.96223532178921,12.28535865994776,12.860685631075551,17.097108352547792,24.45367845714132
213,1.0,2.918918918918919,2.918918918918919,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.957941939712324,12.311975621390328,12.831106524748739,17.035710498277798,24.344924558706325
214,1.0,2.9279279279279278,2.9279279279279278,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.953818791229656,12.338779942186562,12.80212289147957,16.974987936909198,24.236343757302887
215,1.0,2.936936936936937,2.936936936936937,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.949726089085084,12.365762170097835,12.772561289424974,16.91477819851372,24.129250879988547
216,1.0,2.9459459459459456,2.9459459459459456,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.944920861279229,12.392923666451056,12.740062312842,16.854835411099575,24.023256959659356
217,1.0,2.954954954954955,2.954954954954955,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.943480583252468,12.420787415909441,12.71753782529376,16.796423548869463,23.918007704230813
218,1.0,2.963963963963964,2.963963963963964,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.93958737529601,12.448280588627206,12.693592197849574,16.74028410526285,23.82734188254827
219,1.0,2.972972972972973,2.972972972972973,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.936529130397574,12.475859446541731,12.665255337226121,16.68202914510584,23.722595522441523
220,1.0,2.981981981981982,2.981981981981982,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.933328731748336,12.503323192664865,12.634878429905722,16.62320348450307,23.604397372991784
221,1.0,2.990990990990991,2.990990990990991,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.934108712782697,12.532637655546065,12.608720459947653,16.569944230132062,23.519694730296116
222,1.0,3.0,3.0,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,3.561095062139657,11.02440025157995,12.572106618973008,12.637534788669214,21.119574933060555
223,1.0,3.009009009009009,3.009009009009009,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,-6.7278955725676175,10.981549003785057,12.562910660534795,12.628451919385405,19.505241300207004
224,1.0,3.018018018018018,3.018018018018018,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.923764064450038,12.508500088644551,12.615616089182382,16.399467486647556,23.155605243785093
225,1.0,3.027027027027027,3.027027027027027,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.922698795118439,12.505439574547752,12.645374032247652,16.345813088819195,23.108164488427242
226,1.0,3.036036036036036,3.036036036036036,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.922303704901214,12.480441204328574,12.674741641297414,16.293249364529267,23.016994978221962
227,1.0,3.045045045045045,3.045045045045045,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.920594192738683,12.45579219887692,12.703720061078249,16.239740206431748,22.920992805251398
228,1.0,3.054054054054054,3.054054054054054,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.918417395110321,12.431429644919469,12.7326181464821,16.186176569675904,22.825053333499575
229,1.0,3.063063063063063,3.063063063063063,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.917448109876302,12.407431294365209,12.762064892223279,16.134039943398825,22.73116522362856
230,1.0,3.0720720720720722,3.0720720720720722,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.916620360598921,12.383733769031698,12.791652354862231,16.082326395692366,22.638099172210445
231,1.0,3.081081081081081,3.081081081081081,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.915982206737732,12.360343504353194,12.821407829803766,16.03112778203167,22.545895038865375
232,1.0,3.09009009009009,3.09009009009009,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.915552787397564,12.337258753200002,12.851340177849243,15.980463719614674,22.45454048079429
233,1.0,3.099099099099099,3.099099099099099,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.915311752402463,12.314474728228104,12.881439263317755,15.930301021074877,22.364019457648105
234,1.0,3.108108108108108,3.108108108108108,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.915257454553657,12.29198824472931,12.911704377305131,15.880634064747822,22.274322131559423
235,1.0,3.1171171171171173,3.1171171171171173,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.915388265582491,12.269796126840756,12.942134847894502,15.83145729665476,22.18543927236949
236,1.0,3.126126126126126,3.126126126126126,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.915702589225127,12.24789528995217,12.97272998864493,15.782765267646782,22.097361687312794
237,1.0,3.135135135135135,3.135135135135135,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.916198851617223,12.226282672142919,13.003489151681865,15.734552579121946,22.010080241854425
238,1.0,3.144144144144144,3.144144144144144,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.91687550367875,12.204955282371944,13.034411681212895,15.68681402666854,21.923586007594743
239,1.0,3.153153153153153,3.153153153153153,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.917731015118505,12.183910140364636,13.065496940057995,15.639544279841099,21.837870101517822
240,1.0,3.1621621621621623,3.1621621621621623,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.918763879583665,12.163144333058218,13.096744283243297,15.59273821863527,21.752923846902416
241,1.0,3.171171171171171,3.171171171171171,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.919972610787912,12.142654971293972,13.128153102786657,15.546390754485335,21.66873861279563
242,1.0,3.18018018018018,3.18018018018018,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.92135574431887,12.122439221643502,13.159722769475092,15.50049690053511,21.585305966675495
243,1.0,3.189189189189189,3.189189189189189,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.922911836673244,12.102494273232578,13.191452691841937,15.45505169707605,21.502617517470828
244,1.0,3.1981981981981984,3.1981981981981984,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.924639463456145,12.08281737883718,13.223342259808906,15.410050307094357,21.420665063145666
245,1.0,3.2072072072072073,3.2072072072072073,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.926537222291683,12.06340580141538,13.255390900767622,15.36548790085013,21.33944045020155
246,1.0,3.2162162162162162,3.2162162162162162,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.928603726011083,12.044256851682853,13.287598009307914,15.321359764054726,21.258935660994364
247,1.0,3.225225225225225,3.225225225225225,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.930837614204725,12.025367918929376,13.319963045743862,15.27766122342457,21.179142826225647
248,1.0,3.234234234234234,3.234234234234234,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.933237540826234,12.006736423311564,13.35248543599105,15.234387701044756,21.10005419015786
249,1.0,3.2432432432432434,3.2432432432432434,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.93580216395763,11.988359580873938,13.385164552780473,15.191534570906486,21.02166190524232
250,1.0,3.2522522522522523,3.2522522522522523,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.938530194259025,11.970235082927761,13.41799993080007,15.149097452857243,20.94395837476459
251,1.0,3.2612612612612613,3.2612612612612613,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.941420337280915,11.95236030338146,13.45099109327441,15.107071873656974,20.866937162775567
252,1.0,3.27027027027027,3.27027027027027,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.94447130331095,11.934732692293725,13.484137358719627,15.065452942933712,20.790589120418336
253,1.0,3.279279279279279,3.279279279279279,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.947683593299626,11.917467226085433,13.517466515058267,15.024286065397252,20.71508575157733
254,1.0,3.2882882882882885,3.2882882882882885,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.95106467694867,11.901195265722073,13.551132678564825,14.983820523110687,20.64137020062187
255,1.0,3.2972972972972974,3.2972972972972974,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.954580851215905,11.883310202524093,13.58451603111445,14.942999535456895,20.565530097253706
256,1.0,3.3063063063063063,3.3063063063063063,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.953487603738438,11.85722302005996,13.615449300130598,14.895471089398258,20.484976423854857
257,1.0,3.315315315315315,3.315315315315315,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.97074657492219,11.863997958316359,13.656688701493264,14.873706334165018,20.425284858896177
258,1.0,3.324324324324324,3.324324324324324,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.966085463560065,11.834026834296216,13.68624312235146,14.824058850216698,20.346249558662887
259,1.0,3.3333333333333335,3.3333333333333335,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.947704433475618,11.817206843788458,13.713522419766031,14.778952154863447,20.256876035957468
260,1.0,3.3423423423423424,3.3423423423423424,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.881594701390624,11.802085184430782,13.736034947718142,14.74543656797396,20.203536750970418
261,1.0,3.3513513513513513,3.3513513513513513,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.964940983783043,11.786759224670911,13.78429551035261,14.70816910021523,20.131652540303577
262,1.0,3.3603603603603602,3.3603603603603602,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.983817159239793,11.771537897620751,13.823998318127572,14.670730270601851,20.05980781556433
263,1.0,3.369369369369369,3.369369369369369,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.988305224594534,11.756478536543913,13.858839958727797,14.633315469756592,19.993161973558976
264,1.0,3.3783783783783785,3.3783783783783785,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.993187853823748,11.74163774276588,13.893810897487553,14.596291384659233,19.924447378388443
265,1.0,3.3873873873873874,3.3873873873873874,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,10.998205316366631,11.727013337662585,13.928889690371246,14.559117265509006,19.85562621983926
266,1.0,3.3963963963963963,3.3963963963963963,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.003033060912582,11.712733393700294,13.964274916971034,14.523509616821654,19.78910363095632
267,1.0,3.4054054054054053,3.4054054054054053,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.008721666015662,11.698415549867478,13.99960968941197,14.487259240811644,19.72154977598002
268,1.0,3.414414414414414,3.414414414414414,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.014186278249166,11.684434836536376,14.03517162045077,14.451610084877759,19.65506300137285
269,1.0,3.4234234234234235,3.4234234234234235,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.019792550430745,11.670664180492686,14.070880678532937,14.416302537093426,19.589139187419264
270,1.0,3.4324324324324325,3.4324324324324325,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.025539405326757,11.657101663784905,14.106736427111906,14.381333099893274,19.52377237750103
271,1.0,3.4414414414414414,3.4414414414414414,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.031425971014839,11.643745346595137,14.14273846930725,14.34669854698502,19.458957342600932
272,1.0,3.4504504504504503,3.4504504504504503,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.037451246532639,11.630593337644646,14.17888637742368,14.312395428102427,19.394688023358896
273,1.0,3.4594594594594597,3.4594594594594597,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.043614302533495,11.617643839444723,14.215179777071821,14.278420849585274,19.330959466502275
274,1.0,3.4684684684684686,3.4684684684684686,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.049914076962988,11.604894925202343,14.244770880465076,14.251618311853973,19.26776547562692
275,1.0,3.4774774774774775,3.4774774774774775,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.05634974121017,11.59234481530363,14.211442761380356,14.288201205566502,19.20510074204906
276,1.0,3.4864864864864864,3.4864864864864864,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.062920242890389,11.579991722621061,14.178433197118988,14.324928624055172,19.142960050879022
277,1.0,3.4954954954954953,3.4954954954954953,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.069624799985467,11.567833861946221,14.14573910052938,14.361800155108824,19.081338383624
278,1.0,3.5045045045045047,3.5045045045045047,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.076462457663768,11.555869496402382,14.11335740022555,14.398815123125264,19.020230410774996
279,1.0,3.5135135135135136,3.5135135135135136,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.083432341464272,11.544096905198309,14.081285043530364,14.43597319342111,18.95963067053045
280,1.0,3.5225225225225225,3.5225225225225225,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.090533576172797,11.532514394743284,14.049519048906156,14.473274052194629,18.899534299533226
281,1.0,3.5315315315315314,3.5315315315315314,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.097765288699318,11.521120270942067,14.018056439760393,14.510717352722915,18.839936256010645
282,1.0,3.5405405405405403,3.5405405405405403,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.105126624254586,11.509912882868718,13.986894305883173,14.548302719086129,18.78083161513092
283,1.0,3.5495495495495497,3.5495495495495497,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.112616742542883,11.498890588078078,13.956029746311636,14.586029814195465,18.722215462389585
284,1.0,3.5585585585585586,3.5585585585585586,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.120234806632656,11.488051774139816,13.925459923701307,14.623898271095133,18.66408299627587
285,1.0,3.5675675675675675,3.5675675675675675,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.12797999744464,11.477394840083416,13.895182009511418,14.661907762188589,18.6064294250611
286,1.0,3.5765765765765765,3.5765765765765765,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.135851498673818,11.466918213515918,13.865193237850248,14.700057928794177,18.54925006700271
287,1.0,3.5855855855855854,3.5855855855855854,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.14384851180672,11.456620333544155,13.835490850339925,14.738348451379544,18.4925402494852
288,1.0,3.5945945945945947,3.5945945945945947,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.151970240392112,11.446499666885478,13.806072149086075,14.776778980133832,18.4362954065246
289,1.0,3.6036036036036037,3.6036036036036037,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.160215906778703,11.436554691674115,13.776934446253348,14.815349204372431,18.380510984332354
290,1.0,3.6126126126126126,3.6126126126126126,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.168584734175276,11.426783912490956,13.748075109841976,14.854058780051247,18.325182528481626
291,1.0,3.6216216216216215,3.6216216216216215,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.177075963145349,11.417185844555252,13.719491516576815,14.892907409990391,18.270305593920614
292,1.0,3.6306306306306304,3.6306306306306304,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.185688836327287,11.407759029628615,13.691181100656923,14.9318947553384,18.21587583876978
293,1.0,3.6396396396396398,3.6396396396396398,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.194422613367843,11.398502019270035,13.663141303270574,14.971020522221743,18.16188892650613
294,1.0,3.6486486486486487,3.6486486486486487,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.203276555295098,11.389413391413735,13.635369621452947,15.010284384809882,18.10834062183698
295,1.0,3.6576576576576576,3.6576576576576576,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.212249939910532,11.380491732703147,13.607863558875989,15.049686055735572,18.05522669358899
296,1.0,3.6666666666666665,3.6666666666666665,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.221342045907264,11.371735655657341,13.580620673617714,15.089225215938843,18.002543009959037
297,1.0,3.6756756756756754,3.6756756756756754,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.230552169242294,11.363143781731784,13.553638529665092,15.128901586060152,17.950285442565892
298,1.0,3.684684684684685,3.684684684684685,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.23987960620063,11.354714756840792,13.526914744966616,15.16871485469939,17.898449959224003
299,1.0,3.6936936936936937,3.6936936936936937,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.249323668636418,11.346447236117296,13.500446941884173,15.208664748816584,17.847032531955218
300,1.0,3.7027027027027026,3.7027027027027026,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.258883670247908,11.338339897844124,13.474232796068568,15.248750963886975,17.796029225912115
301,1.0,3.7117117117117115,3.7117117117117115,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.268558940499574,11.330391429797277,13.448269987545943,15.288973234660913,17.745436109116618
302,1.0,3.720720720720721,3.720720720720721,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.278348808058098,11.322600543040318,13.422556247386346,15.329331263278942,17.69524934181085
303,1.0,3.72972972972973,3.72972972972973,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.288252616950125,11.31496595773603,13.39708931115155,15.36982479103822,17.645465086333314
304,1.0,3.7387387387387387,3.7387387387387387,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.29826969669278,11.307486430894508,13.37186696449749,15.410453526484273,17.59607959447568
305,1.0,3.7477477477477477,3.7477477477477477,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.30016059568772,11.308399525643091,13.3468869968561,15.451217218089422,17.547089119583898
306,1.0,3.7567567567567566,3.7567567567567566,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.292987423145997,11.318641264573923,13.322147246689699,15.492115580733065,17.498490003132098
307,1.0,3.765765765765766,3.765765765765766,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.285965568677502,11.328994413981286,13.297645555709307,15.533148369254267,17.450278587269114
308,1.0,3.774774774774775,3.774774774774775,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.279093851166017,11.339458330145822,13.27337981338451,15.574315303969264,17.402451299684678
309,1.0,3.7837837837837838,3.7837837837837838,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.27237108122658,11.350032403808154,13.249347913005245,15.615616147022779,17.35500456903637
310,1.0,3.7927927927927927,3.7927927927927927,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.265796087716925,11.360716024397846,13.225547793728449,15.657050624934591,17.307934907686793
311,1.0,3.8018018018018016,3.8018018018018016,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.259367707132789,11.371508598268674,13.201977397701686,15.698618505122576,17.261238827745487
312,1.0,3.810810810810811,3.810810810810811,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.253084794876024,11.382409528921697,13.178634713033091,15.74031951985191,17.21491292323391
313,1.0,3.81981981981982,3.81981981981982,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.246946215127709,11.393418237581988,13.155517730377033,15.782153442969799,17.16895378759933
314,1.0,3.828828828828829,3.828828828828829,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.240950850338239,11.404534142002387,13.132624484166538,15.824120012787107,17.12335809480873
315,1.0,3.8378378378378377,3.8378378378378377,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.235097590665303,11.41575667659977,13.109953011856113,15.866219007897888,17.078122517977427
316,1.0,3.8468468468468466,3.8468468468468466,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.229385344487685,11.427085272058635,13.087501393813842,15.908450172497282,17.03324380809479
317,1.0,3.855855855855856,3.855855855855856,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.223813027902535,11.438519376672525,13.06526771298464,15.950813290691135,16.98871871489979
318,1.0,3.864864864864865,3.864864864864865,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.218379574767617,11.45005843466367,13.043250094514136,15.993308112528462,16.944544065284713
319,1.0,3.873873873873874,3.873873873873874,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.213083925905856,11.461701906349253,13.02144666522725,16.03593442689048,16.900716683625365
320,1.0,3.8828828828828827,3.8828828828828827,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.207925039446684,11.473449248486014,12.999855593205119,16.078691987872133,16.857233470673766
321,1.0,3.8918918918918917,3.8918918918918917,0.01,70000000000.0,0.33,6546.216286986124,6.035507895932016e-11,2.026072843053545e-10,-23999.99999999987,11.202901881036865,11.48529993494063,12.978475048774705,16.121580590573984,16.814091324108674
